order_id,payment_method,payment_status
ORD037897,Debit Card,Paid
ORD037898,Wallet,Paid
ORD037899,Credit Card,Paid
ORD037900,UPI,Paid
ORD037901,UPI,Failed
ORD037902,UPI,Paid
ORD037903,UPI,Refunded
ORD037904,Credit Card,Paid
ORD037905,Debit Card,Paid
ORD037906,Debit Card,Paid
ORD037907,UPI,Paid
ORD037908,UPI,Paid
ORD037909,Debit Card,Refunded
ORD037910,Debit Card,Paid
ORD037911,Credit Card,Paid
ORD037912,Cash on Delivery,Paid
ORD037913,Cash on Delivery,Paid
ORD037914,Net Banking,Paid
ORD037915,UPI,Failed
ORD037916,Credit Card,Paid
ORD037917,Cash on Delivery,Paid
ORD037918,Cash on Delivery,Paid
ORD037919,UPI,Paid
ORD037920,Cash on Delivery,Paid
ORD037921,Debit Card,Paid
ORD037922,UPI,Paid
ORD037923,Debit Card,Paid
ORD037924,UPI,Paid
ORD037925,Cash on Delivery,Paid
ORD037926,Cash on Delivery,Refunded
ORD037927,UPI,Paid
ORD037928,Wallet,Paid
ORD037929,Credit Card,Paid
ORD037930,UPI,Refunded
ORD037931,Credit Card,Paid
ORD037932,UPI,Failed
ORD037933,UPI,Paid
ORD037934,Cash on Delivery,Paid
ORD037935,Debit Card,Refunded
ORD037936,UPI,Paid
ORD037937,Credit Card,Refunded
ORD037938,UPI,Paid
ORD037939,Net Banking,Paid
ORD037940,UPI,Paid
ORD037941,Credit Card,Paid
ORD037942,UPI,Paid
ORD037943,Cash on Delivery,Paid
ORD037944,UPI,Paid
ORD037945,Credit Card,Paid
ORD037946,Credit Card,Paid
ORD037947,Cash on Delivery,Paid
ORD037948,UPI,Failed
ORD037949,UPI,Paid
ORD037950,UPI,Paid
ORD037951,Cash on Delivery,Paid
ORD037952,Credit Card,Paid
ORD037953,Wallet,Paid
ORD037954,UPI,Refunded
ORD037955,UPI,Paid
ORD037956,UPI,Paid
ORD037957,Credit Card,Paid
ORD037958,Debit Card,Paid
ORD037959,UPI,Paid
ORD037960,Cash on Delivery,Refunded
ORD037961,Cash on Delivery,Paid
ORD037962,Debit Card,Paid
ORD037963,Debit Card,Paid
ORD037964,Wallet,Paid
ORD037965,UPI,Refunded
ORD037966,Cash on Delivery,Paid
ORD037967,UPI,Paid
ORD037968,Cash on Delivery,Refunded
ORD037969,Debit Card,Paid
ORD037970,Credit Card,Paid
ORD037971,UPI,Paid
ORD037972,Credit Card,Paid
ORD037973,UPI,Refunded
ORD037974,Credit Card,Paid
ORD037975,Credit Card,Paid
ORD037976,Credit Card,Paid
ORD037977,Wallet,Paid
ORD037978,Wallet,Paid
ORD037979,Wallet,Paid
ORD037980,Debit Card,Paid
ORD037981,Net Banking,Paid
ORD037982,Net Banking,Paid
ORD037983,Cash on Delivery,Refunded
ORD037984,UPI,Paid
ORD037985,UPI,Paid
ORD037986,UPI,Paid
ORD037987,UPI,Paid
ORD037988,UPI,Paid
ORD037989,UPI,Paid
ORD037990,UPI,Paid
ORD037991,Debit Card,Paid
ORD037992,UPI,Paid
ORD037993,Cash on Delivery,Paid
ORD037994,UPI,Paid
ORD037995,UPI,Refunded
ORD037996,UPI,Failed
ORD037997,UPI,Paid
ORD037998,Cash on Delivery,Paid
ORD037999,Credit Card,Paid
ORD038000,Net Banking,Paid
ORD038001,Debit Card,Paid
ORD038002,Debit Card,Paid
ORD038003,Credit Card,Paid
ORD038004,UPI,Paid
ORD038005,Debit Card,Failed
ORD038006,UPI,Paid
ORD038007,Debit Card,Paid
ORD038008,UPI,Paid
ORD038009,Credit Card,Paid
ORD038010,UPI,Paid
ORD038011,UPI,Paid
ORD038012,Credit Card,Paid
ORD038013,Cash on Delivery,Paid
ORD038014,UPI,Refunded
ORD038015,Cash on Delivery,Paid
ORD038016,UPI,Paid
ORD038017,UPI,Paid
ORD038018,Net Banking,Paid
ORD038019,UPI,Paid
ORD038020,UPI,Paid
ORD038021,Wallet,Failed
ORD038022,Credit Card,Paid
ORD038023,UPI,Paid
ORD038024,Debit Card,Paid
ORD038025,Cash on Delivery,Paid
ORD038026,Debit Card,Paid
ORD038027,Cash on Delivery,Paid
ORD038028,Credit Card,Paid
ORD038029,UPI,Refunded
ORD038030,UPI,Refunded
ORD038031,Cash on Delivery,Refunded
ORD038032,UPI,Paid
ORD038033,UPI,Paid
ORD038034,Debit Card,Paid
ORD038035,Cash on Delivery,Paid
ORD038036,Cash on Delivery,Paid
ORD038037,Debit Card,Paid
ORD038038,UPI,Failed
ORD038039,Cash on Delivery,Paid
ORD038040,Credit Card,Paid
ORD038041,Debit Card,Paid
ORD038042,Credit Card,Refunded
ORD038043,Cash on Delivery,Paid
ORD038044,Credit Card,Paid
ORD038045,Debit Card,Paid
ORD038046,UPI,Paid
ORD038047,Cash on Delivery,Paid
ORD038048,Wallet,Paid
ORD038049,UPI,Paid
ORD038050,Net Banking,Paid
ORD038051,Credit Card,Paid
ORD038052,Cash on Delivery,Paid
ORD038053,Cash on Delivery,Paid
ORD038054,Cash on Delivery,Paid
ORD038055,Wallet,Paid
ORD038056,UPI,Paid
ORD038057,Debit Card,Paid
ORD038058,UPI,Paid
ORD038059,Net Banking,Paid
ORD038060,Credit Card,Paid
ORD038061,UPI,Paid
ORD038062,Credit Card,Paid
ORD038063,Debit Card,Paid
ORD038064,Credit Card,Paid
ORD038065,Net Banking,Paid
ORD038066,UPI,Failed
ORD038067,Cash on Delivery,Paid
ORD038068,UPI,Paid
ORD038069,Debit Card,Paid
ORD038070,UPI,Paid
ORD038071,Wallet,Paid
ORD038072,Cash on Delivery,Paid
ORD038073,UPI,Paid
ORD038074,Credit Card,Paid
ORD038075,Cash on Delivery,Paid
ORD038076,UPI,Paid
ORD038077,Wallet,Paid
ORD038078,Credit Card,Paid
ORD038079,UPI,Paid
ORD038080,Cash on Delivery,Paid
ORD038081,UPI,Paid
ORD038082,Credit Card,Paid
ORD038083,UPI,Paid
ORD038084,UPI,Paid
ORD038085,Cash on Delivery,Paid
ORD038086,UPI,Paid
ORD038087,UPI,Paid
ORD038088,Cash on Delivery,Paid
ORD038089,UPI,Paid
ORD038090,Net Banking,Failed
ORD038091,UPI,Paid
ORD038092,Cash on Delivery,Paid
ORD038093,Net Banking,Paid
ORD038094,UPI,Paid
ORD038095,Credit Card,Paid
ORD038096,Credit Card,Paid
ORD038097,Credit Card,Paid
ORD038098,Wallet,Paid
ORD038099,Net Banking,Paid
ORD038100,UPI,Refunded
ORD038101,Debit Card,Paid
ORD038102,UPI,Paid
ORD038103,UPI,Failed
ORD038104,Cash on Delivery,Paid
ORD038105,Cash on Delivery,Paid
ORD038106,Credit Card,Paid
ORD038107,Credit Card,Paid
ORD038108,UPI,Paid
ORD038109,UPI,Paid
ORD038110,Credit Card,Failed
ORD038111,Credit Card,Paid
ORD038112,UPI,Paid
ORD038113,UPI,Refunded
ORD038114,Credit Card,Paid
ORD038115,UPI,Paid
ORD038116,Cash on Delivery,Paid
ORD038117,Net Banking,Paid
ORD038118,Credit Card,Failed
ORD038119,Credit Card,Paid
ORD038120,UPI,Paid
ORD038121,Wallet,Paid
ORD038122,UPI,Paid
ORD038123,UPI,Paid
ORD038124,Debit Card,Paid
ORD038125,UPI,Paid
ORD038126,UPI,Refunded
ORD038127,Credit Card,Paid
ORD038128,Net Banking,Paid
ORD038129,UPI,Paid
ORD038130,Net Banking,Paid
ORD038131,UPI,Paid
ORD038132,Credit Card,Paid
ORD038133,Cash on Delivery,Paid
ORD038134,UPI,Refunded
ORD038135,UPI,Failed
ORD038136,Cash on Delivery,Paid
ORD038137,Cash on Delivery,Paid
ORD038138,Cash on Delivery,Failed
ORD038139,UPI,Paid
ORD038140,UPI,Paid
ORD038141,UPI,Paid
ORD038142,UPI,Paid
ORD038143,UPI,Paid
ORD038144,UPI,Paid
ORD038145,UPI,Refunded
ORD038146,Credit Card,Paid
ORD038147,UPI,Paid
ORD038148,Credit Card,Paid
ORD038149,Credit Card,Paid
ORD038150,Cash on Delivery,Paid
ORD038151,Credit Card,Paid
ORD038152,Credit Card,Failed
ORD038153,UPI,Refunded
ORD038154,Debit Card,Paid
ORD038155,UPI,Paid
ORD038156,Credit Card,Paid
ORD038157,UPI,Paid
ORD038158,Wallet,Paid
ORD038159,UPI,Paid
ORD038160,UPI,Paid
ORD038161,Credit Card,Paid
ORD038162,UPI,Paid
ORD038163,Credit Card,Paid
ORD038164,Credit Card,Paid
ORD038165,Cash on Delivery,Paid
ORD038166,UPI,Paid
ORD038167,Wallet,Paid
ORD038168,UPI,Paid
ORD038169,UPI,Paid
ORD038170,Credit Card,Paid
ORD038171,Credit Card,Refunded
ORD038172,Credit Card,Paid
ORD038173,UPI,Refunded
ORD038174,UPI,Paid
ORD038175,UPI,Paid
ORD038176,UPI,Paid
ORD038177,UPI,Paid
ORD038178,Credit Card,Paid
ORD038179,Credit Card,Paid
ORD038180,Net Banking,Paid
ORD038181,Credit Card,Paid
ORD038182,UPI,Paid
ORD038183,Net Banking,Paid
ORD038184,Credit Card,Paid
ORD038185,UPI,Refunded
ORD038186,Wallet,Paid
ORD038187,Cash on Delivery,Paid
ORD038188,Net Banking,Paid
ORD038189,Wallet,Failed
ORD038190,Credit Card,Paid
ORD038191,UPI,Paid
ORD038192,UPI,Paid
ORD038193,UPI,Paid
ORD038194,Cash on Delivery,Paid
ORD038195,Credit Card,Failed
ORD038196,Cash on Delivery,Paid
ORD038197,Net Banking,Paid
ORD038198,UPI,Paid
ORD038199,Net Banking,Paid
ORD038200,UPI,Paid
ORD038201,UPI,Paid
ORD038202,Cash on Delivery,Paid
ORD038203,Cash on Delivery,Refunded
ORD038204,Cash on Delivery,Paid
ORD038205,Credit Card,Paid
ORD038206,UPI,Paid
ORD038207,UPI,Paid
ORD038208,Debit Card,Paid
ORD038209,Credit Card,Paid
ORD038210,Debit Card,Paid
ORD038211,Wallet,Paid
ORD038212,UPI,Paid
ORD038213,Cash on Delivery,Refunded
ORD038214,UPI,Paid
ORD038215,Cash on Delivery,Paid
ORD038216,Credit Card,Paid
ORD038217,Net Banking,Failed
ORD038218,Credit Card,Paid
ORD038219,Cash on Delivery,Paid
ORD038220,UPI,Paid
ORD038221,Debit Card,Paid
ORD038222,Wallet,Refunded
ORD038223,Cash on Delivery,Paid
ORD038224,Credit Card,Refunded
ORD038225,Net Banking,Failed
ORD038226,Cash on Delivery,Refunded
ORD038227,Debit Card,Refunded
ORD038228,Debit Card,Paid
ORD038229,Credit Card,Paid
ORD038230,UPI,Paid
ORD038231,Debit Card,Refunded
ORD038232,UPI,Failed
ORD038233,UPI,Paid
ORD038234,Net Banking,Refunded
ORD038235,Cash on Delivery,Paid
ORD038236,UPI,Paid
ORD038237,Cash on Delivery,Paid
ORD038238,Debit Card,Paid
ORD038239,UPI,Paid
ORD038240,Cash on Delivery,Paid
ORD038241,Debit Card,Paid
ORD038242,UPI,Paid
ORD038243,Debit Card,Paid
ORD038244,UPI,Paid
ORD038245,Cash on Delivery,Refunded
ORD038246,UPI,Paid
ORD038247,Cash on Delivery,Paid
ORD038248,UPI,Paid
ORD038249,Credit Card,Paid
ORD038250,Credit Card,Paid
ORD038251,Wallet,Paid
ORD038252,UPI,Paid
ORD038253,UPI,Failed
ORD038254,Credit Card,Refunded
ORD038255,Cash on Delivery,Failed
ORD038256,UPI,Paid
ORD038257,Net Banking,Paid
ORD038258,UPI,Paid
ORD038259,UPI,Refunded
ORD038260,Debit Card,Refunded
ORD038261,Credit Card,Paid
ORD038262,UPI,Paid
ORD038263,UPI,Paid
ORD038264,UPI,Refunded
ORD038265,UPI,Paid
ORD038266,Debit Card,Paid
ORD038267,UPI,Paid
ORD038268,Net Banking,Paid
ORD038269,UPI,Paid
ORD038270,Credit Card,Paid
ORD038271,UPI,Paid
ORD038272,Wallet,Paid
ORD038273,Credit Card,Paid
ORD038274,Net Banking,Paid
ORD038275,UPI,Failed
ORD038276,Credit Card,Paid
ORD038277,UPI,Paid
ORD038278,UPI,Failed
ORD038279,Net Banking,Refunded
ORD038280,Debit Card,Paid
ORD038281,Credit Card,Paid
ORD038282,Debit Card,Paid
ORD038283,Credit Card,Paid
ORD038284,Debit Card,Paid
ORD038285,UPI,Paid
ORD038286,UPI,Paid
ORD038287,Credit Card,Paid
ORD038288,Credit Card,Paid
ORD038289,UPI,Paid
ORD038290,Net Banking,Paid
ORD038291,Cash on Delivery,Refunded
ORD038292,Wallet,Paid
ORD038293,UPI,Refunded
ORD038294,UPI,Refunded
ORD038295,Credit Card,Refunded
ORD038296,UPI,Paid
ORD038297,Net Banking,Paid
ORD038298,UPI,Paid
ORD038299,UPI,Refunded
ORD038300,Credit Card,Paid
ORD038301,Wallet,Failed
ORD038302,Cash on Delivery,Failed
ORD038303,UPI,Paid
ORD038304,UPI,Paid
ORD038305,UPI,Paid
ORD038306,Net Banking,Paid
ORD038307,UPI,Paid
ORD038308,UPI,Paid
ORD038309,Debit Card,Paid
ORD038310,Cash on Delivery,Paid
ORD038311,Credit Card,Refunded
ORD038312,Credit Card,Refunded
ORD038313,Credit Card,Paid
ORD038314,Debit Card,Paid
ORD038315,UPI,Paid
ORD038316,UPI,Paid
ORD038317,Credit Card,Failed
ORD038318,UPI,Paid
ORD038319,Wallet,Paid
ORD038320,UPI,Paid
ORD038321,UPI,Failed
ORD038322,Credit Card,Paid
ORD038323,Debit Card,Paid
ORD038324,Cash on Delivery,Paid
ORD038325,UPI,Refunded
ORD038326,Debit Card,Paid
ORD038327,Credit Card,Paid
ORD038328,UPI,Paid
ORD038329,UPI,Paid
ORD038330,Wallet,Paid
ORD038331,UPI,Paid
ORD038332,Cash on Delivery,Paid
ORD038333,Wallet,Paid
ORD038334,Cash on Delivery,Paid
ORD038335,Debit Card,Refunded
ORD038336,Cash on Delivery,Paid
ORD038337,Credit Card,Failed
ORD038338,Cash on Delivery,Paid
ORD038339,Wallet,Paid
ORD038340,Wallet,Paid
ORD038341,UPI,Paid
ORD038342,Credit Card,Paid
ORD038343,Debit Card,Paid
ORD038344,Credit Card,Failed
ORD038345,UPI,Paid
ORD038346,UPI,Paid
ORD038347,UPI,Refunded
ORD038348,Cash on Delivery,Paid
ORD038349,Credit Card,Paid
ORD038350,Net Banking,Paid
ORD038351,UPI,Paid
ORD038352,Net Banking,Paid
ORD038353,Credit Card,Paid
ORD038354,Credit Card,Refunded
ORD038355,UPI,Paid
ORD038356,Cash on Delivery,Paid
ORD038357,UPI,Paid
ORD038358,UPI,Paid
ORD038359,Wallet,Paid
ORD038360,UPI,Paid
ORD038361,Net Banking,Paid
ORD038362,Debit Card,Paid
ORD038363,UPI,Paid
ORD038364,Credit Card,Paid
ORD038365,Debit Card,Paid
ORD038366,Debit Card,Failed
ORD038367,Wallet,Paid
ORD038368,Wallet,Paid
ORD038369,Credit Card,Paid
ORD038370,UPI,Refunded
ORD038371,Wallet,Paid
ORD038372,Cash on Delivery,Paid
ORD038373,UPI,Refunded
ORD038374,Net Banking,Paid
ORD038375,Debit Card,Failed
ORD038376,Debit Card,Paid
ORD038377,Credit Card,Paid
ORD038378,Debit Card,Paid
ORD038379,Debit Card,Refunded
ORD038380,Credit Card,Paid
ORD038381,UPI,Paid
ORD038382,Credit Card,Paid
ORD038383,Debit Card,Paid
ORD038384,UPI,Refunded
ORD038385,Credit Card,Paid
ORD038386,UPI,Refunded
ORD038387,Debit Card,Paid
ORD038388,Credit Card,Paid
ORD038389,Credit Card,Paid
ORD038390,UPI,Paid
ORD038391,Debit Card,Failed
ORD038392,UPI,Paid
ORD038393,UPI,Paid
ORD038394,Debit Card,Paid
ORD038395,Debit Card,Paid
ORD038396,Net Banking,Paid
ORD038397,UPI,Paid
ORD038398,Cash on Delivery,Paid
ORD038399,UPI,Paid
ORD038400,UPI,Paid
ORD038401,Credit Card,Failed
ORD038402,Cash on Delivery,Paid
ORD038403,Net Banking,Refunded
ORD038404,Credit Card,Paid
ORD038405,UPI,Paid
ORD038406,UPI,Refunded
ORD038407,Net Banking,Paid
ORD038408,Cash on Delivery,Paid
ORD038409,Wallet,Paid
ORD038410,Debit Card,Failed
ORD038411,Credit Card,Paid
ORD038412,Cash on Delivery,Refunded
ORD038413,Net Banking,Paid
ORD038414,Credit Card,Paid
ORD038415,Cash on Delivery,Failed
ORD038416,Credit Card,Paid
ORD038417,Cash on Delivery,Paid
ORD038418,UPI,Refunded
ORD038419,Net Banking,Paid
ORD038420,UPI,Paid
ORD038421,Debit Card,Paid
ORD038422,Credit Card,Paid
ORD038423,Debit Card,Paid
ORD038424,UPI,Paid
ORD038425,Credit Card,Paid
ORD038426,Wallet,Paid
ORD038427,Wallet,Paid
ORD038428,UPI,Paid
ORD038429,UPI,Paid
ORD038430,Credit Card,Paid
ORD038431,Credit Card,Paid
ORD038432,Wallet,Refunded
ORD038433,Wallet,Paid
ORD038434,Credit Card,Failed
ORD038435,Net Banking,Paid
ORD038436,UPI,Paid
ORD038437,Debit Card,Paid
ORD038438,Net Banking,Paid
ORD038439,UPI,Failed
ORD038440,Wallet,Failed
ORD038441,Debit Card,Refunded
ORD038442,Credit Card,Paid
ORD038443,Net Banking,Paid
ORD038444,Cash on Delivery,Paid
ORD038445,Wallet,Refunded
ORD038446,Credit Card,Paid
ORD038447,Cash on Delivery,Paid
ORD038448,Wallet,Refunded
ORD038449,UPI,Paid
ORD038450,Cash on Delivery,Paid
ORD038451,Debit Card,Refunded
ORD038452,Credit Card,Paid
ORD038453,Cash on Delivery,Paid
ORD038454,UPI,Paid
ORD038455,Debit Card,Failed
ORD038456,Debit Card,Refunded
ORD038457,UPI,Paid
ORD038458,Debit Card,Paid
ORD038459,Credit Card,Paid
ORD038460,UPI,Paid
ORD038461,UPI,Paid
ORD038462,UPI,Paid
ORD038463,UPI,Paid
ORD038464,UPI,Paid
ORD038465,Credit Card,Paid
ORD038466,Cash on Delivery,Paid
ORD038467,UPI,Paid
ORD038468,UPI,Paid
ORD038469,UPI,Paid
ORD038470,UPI,Paid
ORD038471,Debit Card,Paid
ORD038472,Cash on Delivery,Paid
ORD038473,Cash on Delivery,Paid
ORD038474,UPI,Paid
ORD038475,Cash on Delivery,Paid
ORD038476,Credit Card,Paid
ORD038477,Credit Card,Paid
ORD038478,UPI,Paid
ORD038479,UPI,Refunded
ORD038480,Net Banking,Paid
ORD038481,Credit Card,Paid
ORD038482,UPI,Paid
ORD038483,Credit Card,Refunded
ORD038484,UPI,Paid
ORD038485,UPI,Paid
ORD038486,Wallet,Paid
ORD038487,UPI,Paid
ORD038488,Credit Card,Paid
ORD038489,UPI,Paid
ORD038490,UPI,Paid
ORD038491,UPI,Paid
ORD038492,Cash on Delivery,Refunded
ORD038493,Wallet,Paid
ORD038494,Credit Card,Paid
ORD038495,Cash on Delivery,Paid
ORD038496,UPI,Paid
ORD038497,UPI,Paid
ORD038498,Cash on Delivery,Paid
ORD038499,Debit Card,Paid
ORD038500,Cash on Delivery,Paid
ORD038501,Credit Card,Paid
ORD038502,Debit Card,Failed
ORD038503,Debit Card,Paid
ORD038504,Cash on Delivery,Paid
ORD038505,Net Banking,Paid
ORD038506,UPI,Refunded
ORD038507,UPI,Paid
ORD038508,UPI,Paid
ORD038509,Debit Card,Paid
ORD038510,Debit Card,Paid
ORD038511,UPI,Paid
ORD038512,Credit Card,Paid
ORD038513,UPI,Paid
ORD038514,Cash on Delivery,Paid
ORD038515,UPI,Paid
ORD038516,UPI,Paid
ORD038517,UPI,Paid
ORD038518,Credit Card,Paid
ORD038519,UPI,Paid
ORD038520,UPI,Refunded
ORD038521,Debit Card,Failed
ORD038522,UPI,Paid
ORD038523,UPI,Paid
ORD038524,Cash on Delivery,Paid
ORD038525,UPI,Refunded
ORD038526,Cash on Delivery,Failed
ORD038527,Wallet,Paid
ORD038528,Credit Card,Paid
ORD038529,Credit Card,Paid
ORD038530,Wallet,Paid
ORD038531,Credit Card,Paid
ORD038532,Credit Card,Paid
ORD038533,Credit Card,Paid
ORD038534,Wallet,Refunded
ORD038535,UPI,Paid
ORD038536,Cash on Delivery,Paid
ORD038537,Debit Card,Paid
ORD038538,UPI,Paid
ORD038539,Credit Card,Refunded
ORD038540,Credit Card,Paid
ORD038541,UPI,Paid
ORD038542,Debit Card,Paid
ORD038543,UPI,Paid
ORD038544,UPI,Paid
ORD038545,Credit Card,Paid
ORD038546,UPI,Refunded
ORD038547,Cash on Delivery,Paid
ORD038548,Debit Card,Paid
ORD038549,Cash on Delivery,Paid
ORD038550,UPI,Paid
ORD038551,UPI,Paid
ORD038552,Cash on Delivery,Paid
ORD038553,Credit Card,Paid
ORD038554,Net Banking,Refunded
ORD038555,UPI,Paid
ORD038556,Credit Card,Paid
ORD038557,Cash on Delivery,Paid
ORD038558,Credit Card,Paid
ORD038559,UPI,Paid
ORD038560,Wallet,Paid
ORD038561,Wallet,Paid
ORD038562,Net Banking,Paid
ORD038563,Cash on Delivery,Paid
ORD038564,Debit Card,Paid
ORD038565,Credit Card,Paid
ORD038566,UPI,Refunded
ORD038567,Cash on Delivery,Paid
ORD038568,Credit Card,Paid
ORD038569,Debit Card,Paid
ORD038570,UPI,Paid
ORD038571,Cash on Delivery,Paid
ORD038572,UPI,Paid
ORD038573,UPI,Paid
ORD038574,Cash on Delivery,Paid
ORD038575,UPI,Paid
ORD038576,Credit Card,Paid
ORD038577,Cash on Delivery,Refunded
ORD038578,Cash on Delivery,Paid
ORD038579,UPI,Paid
ORD038580,Debit Card,Paid
ORD038581,UPI,Paid
ORD038582,Cash on Delivery,Refunded
ORD038583,Net Banking,Paid
ORD038584,Credit Card,Refunded
ORD038585,Debit Card,Paid
ORD038586,UPI,Paid
ORD038587,Credit Card,Paid
ORD038588,Credit Card,Paid
ORD038589,Wallet,Paid
ORD038590,Cash on Delivery,Paid
ORD038591,UPI,Paid
ORD038592,Cash on Delivery,Refunded
ORD038593,UPI,Refunded
ORD038594,Credit Card,Paid
ORD038595,UPI,Paid
ORD038596,UPI,Paid
ORD038597,UPI,Paid
ORD038598,UPI,Paid
ORD038599,UPI,Refunded
ORD038600,Debit Card,Refunded
ORD038601,Credit Card,Failed
ORD038602,Credit Card,Paid
ORD038603,Cash on Delivery,Paid
ORD038604,UPI,Paid
ORD038605,Credit Card,Paid
ORD038606,Cash on Delivery,Paid
ORD038607,Net Banking,Paid
ORD038608,Cash on Delivery,Paid
ORD038609,Credit Card,Paid
ORD038610,UPI,Paid
ORD038611,Credit Card,Paid
ORD038612,UPI,Paid
ORD038613,Cash on Delivery,Paid
ORD038614,Net Banking,Refunded
ORD038615,Cash on Delivery,Paid
ORD038616,Cash on Delivery,Paid
ORD038617,Credit Card,Paid
ORD038618,Credit Card,Paid
ORD038619,Net Banking,Paid
ORD038620,Net Banking,Paid
ORD038621,UPI,Paid
ORD038622,Credit Card,Paid
ORD038623,Net Banking,Paid
ORD038624,Debit Card,Refunded
ORD038625,UPI,Paid
ORD038626,Credit Card,Paid
ORD038627,UPI,Paid
ORD038628,Debit Card,Paid
ORD038629,Credit Card,Paid
ORD038630,UPI,Paid
ORD038631,UPI,Paid
ORD038632,UPI,Paid
ORD038633,Credit Card,Paid
ORD038634,Credit Card,Paid
ORD038635,UPI,Paid
ORD038636,UPI,Paid
ORD038637,Cash on Delivery,Paid
ORD038638,UPI,Failed
ORD038639,UPI,Paid
ORD038640,UPI,Paid
ORD038641,UPI,Paid
ORD038642,Wallet,Paid
ORD038643,Credit Card,Paid
ORD038644,Debit Card,Paid
ORD038645,Cash on Delivery,Paid
ORD038646,Debit Card,Failed
ORD038647,UPI,Paid
ORD038648,UPI,Paid
ORD038649,Cash on Delivery,Refunded
ORD038650,Credit Card,Paid
ORD038651,Debit Card,Paid
ORD038652,UPI,Paid
ORD038653,Credit Card,Failed
ORD038654,Credit Card,Paid
ORD038655,UPI,Failed
ORD038656,Cash on Delivery,Paid
ORD038657,Cash on Delivery,Paid
ORD038658,UPI,Paid
ORD038659,Debit Card,Paid
ORD038660,Wallet,Paid
ORD038661,Credit Card,Paid
ORD038662,UPI,Paid
ORD038663,UPI,Paid
ORD038664,Debit Card,Paid
ORD038665,Cash on Delivery,Paid
ORD038666,Cash on Delivery,Failed
ORD038667,Credit Card,Paid
ORD038668,Credit Card,Paid
ORD038669,UPI,Paid
ORD038670,Credit Card,Refunded
ORD038671,Credit Card,Paid
ORD038672,Credit Card,Paid
ORD038673,UPI,Paid
ORD038674,Credit Card,Paid
ORD038675,Cash on Delivery,Failed
ORD038676,UPI,Refunded
ORD038677,Credit Card,Paid
ORD038678,UPI,Paid
ORD038679,Cash on Delivery,Paid
ORD038680,Cash on Delivery,Paid
ORD038681,UPI,Paid
ORD038682,Cash on Delivery,Refunded
ORD038683,UPI,Paid
ORD038684,UPI,Paid
ORD038685,Debit Card,Paid
ORD038686,Wallet,Paid
ORD038687,Cash on Delivery,Paid
ORD038688,UPI,Paid
ORD038689,Cash on Delivery,Paid
ORD038690,Debit Card,Refunded
ORD038691,UPI,Paid
ORD038692,Credit Card,Paid
ORD038693,Debit Card,Paid
ORD038694,UPI,Paid
ORD038695,Cash on Delivery,Paid
ORD038696,Cash on Delivery,Failed
ORD038697,UPI,Paid
ORD038698,UPI,Refunded
ORD038699,UPI,Paid
ORD038700,Cash on Delivery,Paid
ORD038701,Net Banking,Paid
ORD038702,Cash on Delivery,Paid
ORD038703,Cash on Delivery,Paid
ORD038704,UPI,Failed
ORD038705,UPI,Paid
ORD038706,Cash on Delivery,Paid
ORD038707,Credit Card,Paid
ORD038708,Credit Card,Paid
ORD038709,Debit Card,Paid
ORD038710,UPI,Paid
ORD038711,UPI,Paid
ORD038712,UPI,Paid
ORD038713,UPI,Refunded
ORD038714,Wallet,Paid
ORD038715,Cash on Delivery,Paid
ORD038716,Credit Card,Paid
ORD038717,Debit Card,Paid
ORD038718,Cash on Delivery,Paid
ORD038719,UPI,Paid
ORD038720,Net Banking,Paid
ORD038721,Credit Card,Paid
ORD038722,Wallet,Paid
ORD038723,Credit Card,Paid
ORD038724,Debit Card,Paid
ORD038725,Debit Card,Paid
ORD038726,Wallet,Paid
ORD038727,UPI,Paid
ORD038728,UPI,Paid
ORD038729,UPI,Paid
ORD038730,UPI,Paid
ORD038731,Credit Card,Paid
ORD038732,Wallet,Paid
ORD038733,UPI,Paid
ORD038734,UPI,Paid
ORD038735,UPI,Paid
ORD038736,UPI,Paid
ORD038737,Net Banking,Paid
ORD038738,UPI,Paid
ORD038739,Credit Card,Paid
ORD038740,UPI,Paid
ORD038741,UPI,Paid
ORD038742,Cash on Delivery,Refunded
ORD038743,Net Banking,Paid
ORD038744,Net Banking,Paid
ORD038745,Net Banking,Paid
ORD038746,UPI,Failed
ORD038747,UPI,Paid
ORD038748,UPI,Paid
ORD038749,UPI,Paid
ORD038750,Cash on Delivery,Failed
ORD038751,Credit Card,Paid
ORD038752,UPI,Failed
ORD038753,Debit Card,Paid
ORD038754,Cash on Delivery,Failed
ORD038755,UPI,Paid
ORD038756,Cash on Delivery,Paid
ORD038757,Credit Card,Refunded
ORD038758,UPI,Paid
ORD038759,Cash on Delivery,Paid
ORD038760,Debit Card,Refunded
ORD038761,UPI,Paid
ORD038762,Debit Card,Paid
ORD038763,Debit Card,Paid
ORD038764,Cash on Delivery,Paid
ORD038765,UPI,Paid
ORD038766,UPI,Paid
ORD038767,Wallet,Paid
ORD038768,Credit Card,Paid
ORD038769,Credit Card,Paid
ORD038770,Debit Card,Paid
ORD038771,UPI,Paid
ORD038772,UPI,Paid
ORD038773,UPI,Refunded
ORD038774,UPI,Paid
ORD038775,UPI,Paid
ORD038776,Credit Card,Paid
ORD038777,UPI,Paid
ORD038778,Debit Card,Refunded
ORD038779,Cash on Delivery,Paid
ORD038780,UPI,Paid
ORD038781,UPI,Paid
ORD038782,Debit Card,Paid
